mode,class_idx,class_id,class_label,text
hybrid,70,378,Broad-tailed Hummingbird (Adult Male),"A photo of a Broad-tailed Hummingbird (Adult Male). A bird with broad tail, medium-sized slender body, big head, long straight bill, iridescent green upperparts, greenish buffy flank, white chest, white line, white belly, rose-magenta throat, green spots, green cheek, and pale eyering."
hybrid,71,379,Rufous Hummingbird (Adult Male),"A photo of a Rufous Hummingbird (Adult Male). A bird with small slender body, straight bill, straight green tail, rufous plumage, bright orange back, bright orange belly, iridescent-red orange throat, green upperparts, rufous-washed flank, rufous patches, and green spots."
hybrid,72,380,Allen's Hummingbird (Adult Male),"A photo of a Allen's Hummingbird (Adult Male). A bird with small compact stocky body, long head, coppery orange green plumage, bronze-green upperparts, and small patches."
hybrid,73,381,Red-headed Woodpecker (Adult),"A photo of a Red-headed Woodpecker (Adult). A bird with medium-sized large body, rounded bright-red gray-brown head, rounded tail, spike-like bill, white underparts, black back, large white gray-brown patches, black white wings, and black spots."
hybrid,74,382,Northern Flicker (Yellow-shafted),"A photo of a Northern Flicker (Yellow-shafted). A bird with large slim body, rounded head, downcurved bill, downcurved tail, brownish red brown richly patterned plumage, white rump, black spots, and black bars."
hybrid,75,392,Black Guillemot (Breeding),"A photo of a Black Guillemot (Breeding). A bird with medium-sized seabird heavy body, pointed white wings, small whitish head, short whitish neck, deep black plumage, large white patches, black border, and whitish underparts."
hybrid,76,393,Pigeon Guillemot (Breeding),"A photo of a Pigeon Guillemot (Breeding). A bird with medium-sized seabird narrow body, small whitish head, medium-length sharply pointed bill, dark brown plumage, dark underwing upperwing feathers, white patches, white wings, whitish neck, and whitish underparts."
hybrid,77,394,Black-legged Kittiwake (Adult),"A photo of a Black-legged Kittiwake (Adult). A bird with small plump belly, pale gray upperparts, neat black wingtips, clean white underparts, yellow black bill, white plumage, gray black collar, and black tail."
hybrid,78,395,Laughing Gull (Breeding),"A photo of a Laughing Gull (Breeding). A bird with medium-sized body, long wings, long legs, long reddish bill, medium gray upperparts, white underparts, crisp black hood, and white head."
hybrid,79,396,Heermann's Gull (Adult),"A photo of a Heermann's Gull (Adult). A bird with medium-sized body, long wings, rounded white head, long red pale bill, dark gray upperparts, gray underparts, black legs, black tip, and dark sooty brown plumage."
hybrid,80,397,Ring-billed Gull (Adult),"A photo of a Ring-billed Gull (Adult). A bird with slim yellow gray pink bill, clean gray upperparts, white brown-streaked head, white body, white tail, black wingtips, white plumage, yellow gray pink legs, and black bands."
hybrid,81,398,Western Gull (Adult),"A photo of a Western Gull (Adult). A bird with large heavy body, thick neck, large head, heavy yellow mottled sooty brown blackish bill, white black gray back, white-and-black upperwing black primary feathers, red mark tip, pale pink grayish-pink gray legs, pale pink brown blackish feet, dark brown northern plumage, dark gray pink eye, and brownish wings."
hybrid,82,399,California Gull (Adult),"A photo of a California Gull (Adult). A bird with medium-sized body, round head, medium gray back, yellow legs, dark eye, yellow bill, small black ring plumage, red spots, and black tip."
hybrid,83,400,Herring Gull (Adult),"A photo of a Herring Gull (Adult). A bird with large hefty body, hefty bill, light-gray mottled brown gray back, black wingtips, white head, and white underparts."
hybrid,84,401,Glaucous-winged Gull (Adult),"A photo of a Glaucous-winged Gull (Adult). A bird with large heavyset body, flat head, long heavy bill, gray upperparts, white underparts, white spots, and pale brown plumage."
hybrid,85,402,Great Black-backed Gull (Adult),"A photo of a Great Black-backed Gull (Adult). A bird with broad wings, thick neck, thick yellow black bill, white slaty-black upperwing blackish flight feathers, white slaty-black back, dull pink legs, red spots, red eye, checkered gray-brown white upperparts, white-based black-tipped tail, and cold-toned transition dark backed body."
hybrid,86,446,Bonaparte's Gull,"A photo of a Bonaparte's Gull. A bird with small ternlike slim body, slender bill, pointed wings, black head, red legs, large white triangles wingtips, white plumage, grayish upperwing feathers, white primaries, gray spots, and white cheek."
hybrid,87,447,Mew Gull,"A photo of a Mew Gull. A bird with small short slender yellow bill, small white head, short neck, short blackish tail, moderately long yellow legs, medium gray upperparts, white underparts, black wingtips, white spots, dark eye, brownish plumage, and gray back."
hybrid,88,448,Caspian Tern,"A photo of a Caspian Tern. A bird with large heavy body, large head, thick straight pointed bill, forked tail, long pointed wings, white plumage, pale gray upperwing feathers, black crown, grayish speckling, and dusky tip."
hybrid,89,449,Black Tern,"A photo of a Black Tern. A bird with thin pointed bill, long pointed wings, forked tail, short legs, dark gray upperparts, black head, black whitish underparts, dusky crown, dusky side, and dusky breast."
hybrid,90,450,Common Tern,"A photo of a Common Tern. A bird with pale gray plumage, black partial cap, orange black bill, orange black legs, white forehead, and black bars."
hybrid,91,451,Forster's Tern,"A photo of a Forster's Tern. A bird with slender body, long tail, long wings, long pointed orange dark bill, short legs, gray upperparts, white underparts, black cap, black tip, wingtips silvery gray, ghostly pale plumage, white crown, thick blackish eye, and white patches."
hybrid,92,452,Royal Tern,"A photo of a Royal Tern. A bird with large slender body, long forked tail, short legs, gray underparts, white upperparts, black white crest, bright orange bill, white forehead, and white rear."
hybrid,93,453,Black Skimmer,"A photo of a Black Skimmer. A bird with medium-sized tern-like seabird body, long pale-edged wings, long black red bill, black brownish upperparts, white underparts, and orange-red legs."
hybrid,94,454,Greater White-fronted Goose,"A photo of a Greater White-fronted Goose. A bird with medium-sized heavy body, small pinkish-orange bill, thick orangish legs, short neck, brown plumage, and thin white line."
hybrid,95,455,Brant,"A photo of a Brant. A bird with compact body, short black white neck, black head, black breast, brown wings, white undertail, pale flank, and pale belly."
hybrid,96,456,Cackling Goose,"A photo of a Cackling Goose. A bird with compact body, small short black neck, rounded crown, long wings, short blackish legs, small blackish bill, small forehead, brown plumage, black head, white cheek, white throat, white undertail, and blackish feet."
hybrid,97,457,Canada Goose,"A photo of a Canada Goose. A bird with long black neck, large body, large feet, wide flat bill, black head, white cheek, tan breast, and brown back."
hybrid,98,458,Mute Swan,"A photo of a Mute Swan. A bird with large heavy body, short legs, long slender neck, large flat gray-black bill, and white plumage."
hybrid,99,459,Trumpeter Swan,"A photo of a Trumpeter Swan. A bird with heavy body, long neck, large black bill, white gray-brown plumage, and black legs."
hybrid,100,460,Tundra Swan,"A photo of a Tundra Swan. A bird with large heavy body, long neck, sloping bill, white plumage, yellow spots, and gray-tinged wings."
hybrid,101,461,American Black Duck,"A photo of a American Black Duck. A bird with rounded pale gray-brown head, thick yellow-green bill, and bulky dark brown body."
hybrid,102,462,Mottled Duck,"A photo of a Mottled Duck. A bird with large body, brown rich buff greenish yellow orangeish plumage, yellow bill, black patches, buffy face, buffy throat, dark markings, and white tail."
hybrid,103,463,Common Eider (Female/juvenile),"A photo of a Common Eider (Female/juvenile). A bird with large heavyset seabird body, white upperparts, black underparts, black cap, pale green nape, green yellow-orange black bill, chocolate brown plumage, white breast, and white back."
hybrid,104,464,Long-tailed Duck (Summer male),"A photo of a Long-tailed Duck (Summer male). A bird with small slender seabird dark brown body, rounded black dark head, small bill, long tail, white plumage, large dark patches, black dark neck, pink bands, and white face."
hybrid,105,465,Ruddy Duck (Winter male),"A photo of a Ruddy Duck (Winter male). A bird with small compact rich chestnut body, scoop-shaped bright blue dull gray bill, thick neck, blackish cap, dull gray-brown upperparts, dull gray-brown underparts, brownish plumage, and pale cheek."
hybrid,106,466,Scaled Quail,"A photo of a Scaled Quail. A bird with compact chicken-body, small head, short crest, plump body, short tail, short strong legs, and buff plumage."
hybrid,107,467,Northern Bobwhite,"A photo of a Northern Bobwhite. A bird with small rounded body, small white head, rounded wings, short tail, intricately patterned brown rufous buff black bold plumage, buffy throat, and buffy eyebrow."
hybrid,108,468,Ruffed Grouse,"A photo of a Ruffed Grouse. A bird with small body, short triangular crest, long fan-shaped tail, short legs, dark bars, dark spots, dark belly, and black bands."
hybrid,109,469,Wild Turkey,"A photo of a Wild Turkey. A bird with large plump body, long legs, wide rounded tail, small head, slim neck, and dark white rusty plumage."
hybrid,110,470,Pied-billed Grebe,"A photo of a Pied-billed Grebe. A bird with small chunky swimming compact large body, slender neck, slender head, short thick bill, and tawny-brown underparts."
hybrid,111,471,Western Grebe,"A photo of a Western Grebe. A bird with large slender waterbird, long neck, large head, crisp black plumage, and white underparts."
hybrid,112,472,Clark's Grebe,"A photo of a Clark's Grebe. A bird with large waterbird, long slender neck, straight bill, small body, blackish upperparts, white underparts, and black cap."
hybrid,113,473,Wood Stork,"A photo of a Wood Stork. A bird with hefty wading football-shaped body, long legs, long neck, long thick bill, black flight feathers, and black flight tail."
